bbw_width_pct,days_in_squeeze,volume_multiple,close_high_ratio,rsi_absolute,rsi_delta,atr_pct,distance_from_50sma,nifty_trend,nifty_distance_from_50sma,relative_strength_125,prior_runup_90,symbol,signal_date,target,trade_pnl,source_batch
7.492,61,2.0719,0.6801,62.4739,9.0898,1.5116,0.0349,0,-0.0383,1.1468,1.7233,HINDUNILVR,2020-02-01,0,-0.4289,Nifty 50
4.5618,135,1.5192,0.9525,67.9834,9.2503,1.9583,0.0568,1,0.0941,0.7939,2.7578,HINDUNILVR,2020-12-07,0,1.5944,Nifty 50
5.1762,55,2.2354,0.9013,63.6618,13.6218,1.9491,0.0236,0,-0.0003,0.8596,8.4172,HINDUNILVR,2021-03-19,0,-0.2948,Nifty 50
6.9559,3,2.8876,0.9041,61.4337,8.9912,2.7775,0.057,1,0.0083,0.9746,-2.9292,HINDUNILVR,2022-04-28,0,-3.2423,Nifty 50
4.0387,37,1.724,0.8953,65.1756,8.2958,1.8985,0.0366,1,0.0182,1.3313,21.4455,HINDUNILVR,2022-09-22,0,-5.8929,Nifty 50
4.701,82,2.05,0.949,63.8722,14.3605,1.7023,0.0248,1,0.0496,1.0036,3.1604,HINDUNILVR,2022-11-29,0,-2.2635,Nifty 50
3.1262,73,1.8558,0.8502,56.7684,8.1405,1.8675,-0.0003,0,-0.0279,0.9244,1.1773,HINDUNILVR,2023-03-29,0,-4.9558,Nifty 50
4.9321,344,3.1099,0.9219,69.6861,19.7396,1.736,0.0336,1,0.0001,0.8208,-7.6176,HINDUNILVR,2024-05-07,0,14.6045,Nifty 50
4.9799,364,4.0359,0.9181,69.5669,15.3664,1.8746,0.0885,0,-0.024,0.9018,1.1098,HINDUNILVR,2024-06-04,0,10.28,Nifty 50
5.2906,26,1.5401,0.9358,67.9107,8.8308,2.2831,0.0301,0,-0.0244,0.9466,-5.855,HINDUNILVR,2025-04-09,0,-3.8633,Nifty 50
4.9299,85,1.6589,0.929,66.7299,11.9687,1.3246,0.0288,1,0.0237,0.9444,7.2218,HINDUNILVR,2025-07-07,0,5.1605,Nifty 50
6.1632,5,3.0835,0.7843,64.0768,11.3138,1.6466,0.0575,0,-0.0115,0.989,12.4331,HINDUNILVR,2025-07-31,0,-0.8027,Nifty 50
4.6264,30,1.7355,0.8951,62.5648,8.3056,1.7192,0.0468,1,0.0227,1.1131,9.3039,ICICIBANK,2021-07-13,0,4.2863,Nifty 50
5.3845,151,1.5037,0.8333,62.1845,11.7709,1.9957,0.0289,0,-0.0113,1.0071,-5.0287,ICICIBANK,2023-03-31,0,4.0349,Nifty 50
3.0407,109,1.9481,0.6458,63.1515,11.9327,1.9086,0.0462,1,0.0376,1.0737,16.0929,ICICIBANK,2024-06-03,0,-6.561,Nifty 50
3.4002,167,1.9583,0.9496,67.3262,12.3947,1.2477,0.0333,1,0.0081,0.956,-0.3812,ICICIBANK,2026-01-06,0,-2.4034,Nifty 50
4.1298,117,1.8014,0.8712,62.337,9.9998,2.4345,0.0301,1,0.0863,0.7487,2.0612,ICICIGI,2020-11-13,0,13.9843,Nifty 50
8.3912,122,1.7504,0.6777,68.0143,10.53,2.9937,0.0722,1,0.0843,0.7981,8.53,ICICIGI,2020-11-20,0,9.2908,Nifty 50
5.4396,123,3.7764,0.8878,66.5284,17.28,2.4145,0.0343,1,0.0431,0.9146,14.4778,ICICIGI,2021-08-27,0,-2.8206,Nifty 50
5.7579,65,1.9219,0.9448,69.081,9.0136,1.7595,0.0494,1,0.056,0.8459,-4.6714,ICICIGI,2022-11-30,0,-1.8863,Nifty 50
4.1682,42,1.7168,0.8378,66.0358,8.9294,1.8695,0.0295,1,0.0087,0.9625,-7.5732,ICICIGI,2023-04-18,0,-5.0371,Nifty 50
4.5749,129,7.1885,0.6732,61.0154,23.014,2.2257,0.0236,1,0.0368,0.9851,8.1335,ICICIGI,2024-01-17,0,17.6066,Nifty 50
4.603,32,5.696,0.5122,57.2141,10.0318,2.8887,0.0316,0,-0.0077,1.1469,18.2887,ICICIGI,2024-04-18,0,-7.6542,Nifty 50
7.5425,72,6.1015,0.7138,61.7972,8.8504,3.0907,0.0391,1,0.039,1.0621,15.4665,ICICIGI,2024-06-14,0,23.7406,Nifty 50
5.7015,151,7.4943,0.864,67.7159,24.0464,2.3052,0.0694,1,0.0174,1.032,0.7028,ICICIGI,2025-10-15,0,-4.0686,Nifty 50
4.2606,46,3.9923,0.7665,61.9683,12.1371,2.2479,0.0219,1,0.0002,1.2644,20.0237,ICICIPRULI,2020-01-22,0,-3.8222,Nifty 50
8.3681,7,7.1564,0.252,61.8325,12.1051,3.8894,0.0332,0,-0.0371,0.9481,-0.8917,ICICIPRULI,2021-04-20,1,30.4666,Nifty 50
4.0797,21,6.2692,0.3436,61.2716,13.0879,2.7294,0.0822,1,0.015,1.1313,30.687,ICICIPRULI,2021-07-22,0,3.0145,Nifty 50
8.314,23,2.8139,0.8217,67.6274,10.449,2.2549,0.0379,1,0.0452,0.8539,-12.3131,ICICIPRULI,2022-01-17,0,-7.4834,Nifty 50
8.5496,26,2.3919,0.8666,65.4671,10.725,3.0812,0.0699,0,-0.022,0.9496,-9.8849,ICICIPRULI,2022-06-01,0,-7.3097,Nifty 50
6.0986,16,1.9032,0.8314,68.0742,11.2381,2.1612,0.0603,1,0.0632,1.0118,14.9144,ICICIPRULI,2022-07-29,0,-1.0018,Nifty 50
6.1458,29,2.5853,0.6353,65.1671,8.0942,2.4686,0.0672,1,0.0467,0.9934,-0.6241,ICICIPRULI,2023-05-29,0,22.6002,Nifty 50
7.4262,45,2.2857,0.8893,64.3659,8.6991,3.0252,0.052,1,0.0309,1.3022,31.9729,ICICIPRULI,2023-09-15,0,-9.6285,Nifty 50
4.0434,85,2.0694,0.8833,64.1063,9.0777,2.0128,0.0557,1,0.0026,0.977,3.8278,ICICIPRULI,2025-12-10,0,2.6517,Nifty 50
12.0857,16,2.1657,0.8889,67.9443,8.3051,4.0075,0.1378,1,0.0651,0.7725,44.2857,IDFCFIRSTB,2020-08-11,0,-4.0331,Nifty 50
8.8091,10,1.9789,0.961,63.1099,9.7199,2.9884,0.0883,1,0.0521,1.4195,30.6538,IDFCFIRSTB,2021-06-02,0,-10.0732,Nifty 50
8.9151,18,2.7234,0.9565,66.3368,11.6634,3.6018,0.1282,1,0.0448,0.7946,-9.7353,IDFCFIRSTB,2021-10-26,0,-12.243,Nifty 50
10.1801,10,3.1959,0.7031,65.3877,11.509,4.0816,0.1433,0,-0.0098,1.2738,55.102,IDFCFIRSTB,2022-10-04,0,8.013,Nifty 50
7.2061,31,1.8048,0.9474,65.5983,8.1505,2.103,0.0465,1,0.0137,1.0069,-0.5973,IDFCFIRSTB,2023-04-24,1,39.8631,Nifty 50
5.763,18,1.6693,0.9532,61.7518,10.9099,3.1128,0.0261,1,0.0421,0.8309,-2.1502,IDFCFIRSTB,2024-06-18,0,-4.0427,Nifty 50
9.0235,7,3.8178,0.8642,60.3631,10.7407,2.9838,0.0214,1,0.0106,0.9105,-6.6512,IDFCFIRSTB,2025-04-03,0,-12.0331,Nifty 50
5.4299,18,4.1758,0.8732,66.2586,16.1821,2.382,0.1063,1,0.0359,1.0575,13.3735,IDFCFIRSTB,2025-06-06,0,1.3724,Nifty 50
8.6505,50,4.1567,0.9621,69.2376,17.5797,2.2627,0.0839,1,0.0356,1.0706,7.8962,IDFCFIRSTB,2025-10-20,0,8.0906,Nifty 50
9.9755,5,2.8853,0.56,57.1341,10.0578,5.9058,0.0594,1,0.1154,0.8489,-30.5057,INDIGO,2020-06-03,0,-6.7317,Nifty 50
14.4008,5,1.7389,0.906,65.5619,8.4278,5.803,0.1515,1,0.1079,0.9232,-22.4319,INDIGO,2020-06-04,0,-15.0222,Nifty 50
9.462,5,5.4158,0.821,60.2836,15.779,4.184,0.0328,1,0.0613,0.7905,-2.9639,INDIGO,2020-08-12,0,14.7894,Nifty 50
6.6242,9,1.8941,0.9015,61.8576,8.8179,3.8817,0.09,1,0.0465,1.0664,42.3743,INDIGO,2020-11-05,0,6.075,Nifty 50
7.6155,7,5.5565,0.9573,65.4532,16.4826,4.8455,0.1022,1,0.0061,1.0959,26.5387,INDIGO,2021-10-29,0,-1.8323,Nifty 50
6.483,36,3.3829,0.937,64.7835,9.1534,2.5159,0.0476,1,0.0324,0.9931,11.8043,INDIGO,2022-11-23,0,-0.5165,Nifty 50
5.2017,53,8.5958,0.8205,60.3052,10.1492,2.5926,0.0499,1,0.0211,1.1548,33.0639,INDIGO,2024-03-11,0,7.7755,Nifty 50
4.5456,6,2.2827,0.7611,69.1524,10.9602,2.3505,0.073,0,-0.0226,1.0892,9.5572,INDIGO,2024-12-24,0,-7.6491,Nifty 50
9.5048,19,2.0444,0.8652,67.773,8.6334,2.9791,0.1064,1,0.0568,0.4968,24.2938,INDUSINDBK,2020-08-26,0,-2.4895,Nifty 50
9.5818,16,2.7605,0.8752,63.5411,8.8435,3.6302,0.0755,1,0.0197,0.8658,-16.5761,INDUSINDBK,2022-02-02,0,-9.1714,Nifty 50
4.2687,17,3.0327,0.8673,63.0689,8.3328,2.7295,0.081,0,-0.002,0.9057,20.3286,INDUSINDBK,2022-05-02,0,-12.0332,Nifty 50
12.0876,9,5.797,0.7997,69.2703,10.6924,3.2433,0.0976,1,0.0345,1.1466,5.14,INDUSINDBK,2022-07-21,0,19.5642,Nifty 50
8.5395,10,2.6953,0.9353,61.7928,12.6735,2.3513,0.0132,0,-0.0054,1.0695,2.3758,INDUSINDBK,2023-03-08,0,-7.7505,Nifty 50
6.4129,74,2.281,0.8649,65.7151,13.0722,2.0452,0.0336,1,0.0376,0.903,-2.0114,INDUSINDBK,2024-06-03,0,-6.4264,Nifty 50
13.5419,3,2.3189,0.8998,56.7646,8.5753,4.3047,-0.0897,1,0.0206,0.6167,-21.0842,INDUSINDBK,2025-04-16,0,-4.8525,Nifty 50
4.7214,24,2.2296,0.8694,67.6822,8.525,2.2885,0.0689,0,-0.0082,1.2415,28.4421,INDUSINDBK,2026-02-26,0,-7.0306,Nifty 50
4.6339,35,4.3663,0.8244,68.2338,12.082,1.9257,0.0793,1,0.0226,1.0133,-4.139,INFY,2020-01-13,0,-2.5911,Nifty 50
5.2976,31,2.3509,0.9183,64.0393,13.4012,2.6812,0.0912,1,0.0842,1.2001,-3.2771,INFY,2020-06-26,0,24.0366,Nifty 50
5.0584,25,2.7759,0.7041,64.5278,8.8526,2.3121,0.0615,1,0.0212,1.3255,45.1201,INFY,2020-09-14,0,7.9035,Nifty 50
5.4734,70,1.9572,0.8839,65.8743,11.6626,2.4456,0.0521,1,0.071,1.0473,26.8375,INFY,2021-10-18,0,-8.11,Nifty 50
6.7643,4,1.8042,0.2617,56.5914,10.4498,2.4167,-0.0072,0,-0.0175,0.8574,-3.6469,INFY,2022-10-14,0,0.5484,Nifty 50
3.6519,35,2.1188,0.9013,62.3981,11.1538,1.3997,0.045,1,0.0422,0.8331,-16.3771,INFY,2023-06-30,0,-0.7368,Nifty 50
3.8145,89,2.332,0.8077,62.0143,11.461,1.6061,0.0486,1,0.0695,1.0223,10.0528,INFY,2023-12-14,0,4.9342,Nifty 50
5.4578,109,3.5287,0.9161,64.3243,18.1567,2.2493,0.0911,1,0.0603,1.0476,11.6979,INFY,2024-01-12,0,-2.842,Nifty 50
6.3831,37,2.4953,0.9023,66.9359,9.9332,2.1369,0.0578,1,0.0361,0.9352,-8.1181,INFY,2024-06-07,0,15.1406,Nifty 50
5.2358,44,2.6733,0.5625,59.4032,11.288,2.0155,0.0312,1,0.0352,0.9728,-4.588,INFY,2025-10-23,0,3.6142,Nifty 50
5.0973,102,2.587,0.8966,64.9949,17.5814,2.0171,0.0649,0,-0.0103,1.0312,16.9736,INFY,2026-01-16,0,-6.5875,Nifty 50
8.773,12,3.8056,0.8184,65.5326,9.8919,3.8274,0.1484,1,0.1095,0.7841,-9.3807,IOC,2020-07-21,0,-12.893,Nifty 50
6.5116,37,1.9879,0.8831,64.1311,8.5252,2.7389,0.0487,1,0.0661,0.9935,35.2515,IOC,2021-08-31,0,17.5763,Nifty 50
3.7288,60,2.3993,0.8619,66.0517,13.3333,1.4088,0.0326,1,0.0235,1.2209,3.6518,IOC,2023-04-27,0,12.2066,Nifty 50
4.646,32,2.9192,0.7183,60.2567,10.7237,1.7749,0.0102,1,0.0155,1.1441,21.1042,IOC,2023-09-08,0,-6.4641,Nifty 50
6.3201,67,4.1484,0.7884,58.8927,9.0102,2.2174,0.021,0,-0.0297,1.1321,4.4852,IOC,2023-11-01,1,72.7425,Nifty 50
8.3664,6,2.732,0.8697,62.3133,18.2614,2.3425,0.0533,1,0.0376,1.3905,18.8136,IOC,2024-06-03,0,-10.8331,Nifty 50
8.1812,42,2.5575,0.936,68.2836,9.7835,2.6052,0.0953,1,0.0364,1.1083,6.6007,IOC,2024-07-25,0,-7.375,Nifty 50
3.2157,42,2.0369,0.6765,60.4051,9.041,1.5232,0.0048,1,0.0038,1.0862,2.0535,IOC,2025-09-11,0,12.1284,Nifty 50
4.7415,27,1.9246,0.8525,63.5517,10.762,1.9061,0.0391,1,0.0074,1.1644,21.3,IOC,2025-12-31,0,-5.5144,Nifty 50
5.1434,3,2.7479,0.6098,60.4041,13.7455,2.3028,0.0,1,0.0205,1.0,0.0,IRFC,2021-03-01,0,-8.5632,Nifty 50
5.5087,8,3.138,0.9063,60.2908,23.1382,1.853,-0.0173,1,0.0141,1.0,0.0,IRFC,2021-05-10,0,5.6376,Nifty 50
3.4165,155,2.4293,0.9412,64.7562,16.2831,1.2206,0.0113,1,0.0427,0.8911,2.82,IRFC,2022-01-14,0,-3.8831,Nifty 50
5.7692,197,2.1325,0.6818,60.9442,8.1674,1.9537,0.0116,1,0.0015,1.022,-10.0394,IRFC,2022-03-17,0,-7.18,Nifty 50
2.2231,26,2.1955,0.7692,63.5532,8.6729,1.0413,0.0158,1,0.0087,0.9589,5.7831,IRFC,2022-10-25,1,31.1011,Nifty 50
9.7165,29,5.8584,0.7805,66.8905,11.8075,2.7556,0.0605,1,0.0137,1.3597,-4.8309,IRFC,2023-04-24,0,10.2178,Nifty 50
8.0846,9,2.7104,0.8989,67.5014,8.2266,3.1364,0.0846,1,0.0083,1.9175,70.5882,IRFC,2024-04-26,0,-9.9598,Nifty 50
5.8812,11,4.8075,0.756,67.3213,10.3945,2.6791,0.1097,1,0.0576,1.6503,23.6728,IRFC,2024-07-05,0,-3.8935,Nifty 50
10.2405,3,3.038,0.8196,61.7961,8.1737,3.1031,0.061,1,0.0053,0.8443,-19.0864,IRFC,2024-12-06,0,-6.8381,Nifty 50
7.1234,136,6.1621,0.5984,63.5031,9.7723,2.3864,0.0175,1,0.0117,0.8379,-2.9033,IRFC,2025-12-23,0,-5.0188,Nifty 50
6.3993,25,2.2742,0.8462,62.8929,8.6205,2.132,0.0248,1,0.0854,0.7835,-10.7238,ITC,2020-11-10,0,12.2051,Nifty 50
10.0893,25,2.2922,0.9046,67.4367,10.1482,3.2158,0.1026,1,0.0727,0.8832,34.6699,ITC,2021-02-04,0,-10.089,Nifty 50
3.8842,43,3.2519,0.9032,59.9575,16.4424,1.5648,0.0155,0,-0.0031,1.0429,0.5591,ITC,2021-05-14,0,-4.8543,Nifty 50
4.0397,92,2.4885,0.8333,68.0375,12.1279,1.3794,0.0245,1,0.0156,0.8889,2.858,ITC,2021-07-23,0,15.8853,Nifty 50
5.2788,101,2.1382,0.8494,65.2349,11.0857,1.9233,0.0393,1,0.0333,0.8868,-0.328,ITC,2021-08-05,0,12.4055,Nifty 50
5.0624,54,2.8649,0.8902,61.2848,10.1203,2.0638,0.0288,1,0.0084,0.993,-6.4712,ITC,2022-02-01,0,-4.9705,Nifty 50
6.0033,59,2.7356,0.953,68.7021,10.3042,1.9703,0.0669,0,-0.0285,1.4381,28.1724,ITC,2022-07-01,0,14.9669,Nifty 50
2.4668,143,2.4117,0.913,63.0472,16.3313,1.1856,0.0223,1,0.0351,0.9331,-8.2912,ITC,2023-12-01,0,0.214,Nifty 50
5.8821,29,1.8095,0.8955,68.9848,8.228,1.9686,0.0516,1,0.0507,1.0502,7.8192,ITC,2025-04-22,0,-4.7525,Nifty 50
9.8431,11,2.6044,0.9443,60.7154,9.4565,2.9379,0.0727,1,0.0433,0.9059,5.2471,JINDALSTEL,2022-01-13,0,-8.0097,Nifty 50
7.3508,5,3.6913,0.9421,64.1465,16.7421,3.2121,0.127,0,-0.0048,1.5593,40.4242,JINDALSTEL,2022-12-27,0,-1.1304,Nifty 50
4.5697,8,2.749,0.6803,59.4419,9.7094,2.8912,0.0675,0,-0.0327,1.5316,40.0691,JINDALSTEL,2023-02-01,0,-10.3526,Nifty 50
8.0187,7,2.5628,0.7194,66.6534,12.2067,2.3381,0.0406,1,0.029,1.0403,-1.3988,JINDALSTEL,2023-06-19,0,21.4708,Nifty 50
7.121,25,2.7046,0.8278,63.4837,8.2231,3.2806,0.0809,1,0.0286,1.0766,13.5831,JINDALSTEL,2024-02-02,0,-9.2812,Nifty 50
6.8416,45,2.2066,0.9566,65.9135,10.3101,2.8759,0.1007,1,0.0263,1.0361,28.5402,JINDALSTEL,2024-03-01,0,-7.0694,Nifty 50
5.8208,13,2.881,0.9075,67.4204,8.1209,2.9412,0.1191,0,-0.0036,1.3673,31.5121,JINDALSTEL,2024-05-14,0,-0.7082,Nifty 50
4.6761,30,2.2112,0.7766,63.2949,10.392,2.3896,0.0367,1,0.0291,1.0676,7.3344,JINDALSTEL,2024-09-12,0,-4.3808,Nifty 50
5.8287,63,2.272,0.9711,61.1437,12.0055,2.4988,0.0604,0,-0.0106,1.0752,15.3117,JINDALSTEL,2025-09-03,0,-3.2938,Nifty 50
4.8643,144,3.4887,0.5044,60.4349,8.5319,2.1317,0.0179,1,0.0074,1.0829,3.695,JINDALSTEL,2025-12-31,0,-3.9011,Nifty 50
8.3305,38,2.8658,0.7892,68.7691,10.1419,2.8733,0.09,1,0.063,1.0,0.0,JIOFIN,2023-12-05,0,-1.0249,Nifty 50
5.7635,14,2.4852,0.8549,68.661,11.2267,2.0274,0.0865,1,0.0513,1.0,7.7302,JIOFIN,2024-01-11,0,-4.9451,Nifty 50
6.1765,69,3.473,0.8302,61.4079,19.4604,2.8984,0.0227,1,0.0329,0.9715,-11.0968,JIOFIN,2024-09-02,0,-6.1724,Nifty 50
7.0652,32,1.6364,0.9043,62.468,12.3841,2.6892,0.083,1,0.0146,1.0084,30.3187,JSWSTEEL,2020-01-09,0,-7.5432,Nifty 50
6.0764,6,1.6293,0.8812,69.2763,10.1145,3.2814,0.1306,1,0.0868,1.5182,38.7902,JSWSTEEL,2020-12-28,0,-4.9365,Nifty 50
5.4059,78,1.8422,0.9184,63.9861,8.4785,2.4576,0.0475,1,0.0246,0.9104,3.3482,JSWSTEEL,2022-01-05,0,-8.5022,Nifty 50
8.4579,7,3.5196,0.9029,61.0841,11.4685,2.6744,0.0309,1,0.0133,0.906,24.5031,JSWSTEEL,2022-10-27,0,9.0083,Nifty 50
3.2922,25,2.8653,0.8752,63.6945,13.3339,2.0501,0.077,0,-0.0048,1.1684,13.7303,JSWSTEEL,2022-12-27,0,-4.8476,Nifty 50
5.8265,95,2.3969,0.9472,64.185,10.269,2.0069,0.0275,1,0.0124,1.0467,-2.5869,JSWSTEEL,2023-04-11,0,-3.7971,Nifty 50
7.6338,69,1.9293,0.883,66.6793,10.6483,2.6881,0.0689,1,0.0223,0.9867,14.4517,JSWSTEEL,2024-04-01,0,-4.0581,Nifty 50
4.7086,107,3.6822,0.7171,63.4766,9.5625,2.2523,0.0626,1,0.0397,1.0365,11.35,JSWSTEEL,2024-09-20,0,-2.2307,Nifty 50
6.0512,22,1.5698,0.8858,67.3379,9.6933,2.548,0.0436,0,-0.0082,1.1048,-4.5313,JSWSTEEL,2025-02-07,0,3.1078,Nifty 50
3.8634,64,1.8396,0.8765,64.4395,12.3008,2.267,0.0472,0,-0.0056,1.0459,16.0701,JSWSTEEL,2025-08-18,0,8.6944,Nifty 50
3.6623,112,2.2531,0.9469,63.2612,9.2405,1.973,0.0625,1,0.0337,1.0729,20.0588,JSWSTEEL,2025-10-28,0,-4.6569,Nifty 50
6.8865,5,1.9844,0.8239,64.7682,11.303,2.3691,0.0673,0,-0.0284,1.1767,11.0001,JSWSTEEL,2026-01-27,0,-2.1315,Nifty 50
5.9463,74,2.772,0.1957,57.0202,11.6752,2.5139,0.0182,0,-0.014,1.0534,9.9415,KOTAKBANK,2020-01-31,0,-3.8213,Nifty 50
5.4201,23,1.5663,0.7818,57.3879,9.069,3.1224,0.0577,1,0.1007,0.913,0.0361,KOTAKBANK,2020-07-28,0,-4.6787,Nifty 50
6.1751,103,3.7319,0.8288,62.9067,8.6457,1.8846,0.0455,1,0.0679,0.8129,3.8022,KOTAKBANK,2021-09-08,0,10.0192,Nifty 50
5.6545,15,1.5534,0.9062,64.083,8.945,2.2409,0.0772,1,0.0935,1.0151,7.8121,KOTAKBANK,2022-08-18,0,-4.4085,Nifty 50
4.1054,24,2.5114,0.9541,65.7101,8.7078,1.6204,0.0471,1,0.0437,0.9434,18.2201,KOTAKBANK,2022-11-16,0,-5.0407,Nifty 50
4.8383,55,2.2059,0.9209,68.4353,9.187,1.5384,0.0324,1,0.0605,0.982,12.4713,KOTAKBANK,2023-07-20,0,-4.334,Nifty 50
3.0148,147,1.5931,0.898,68.3858,18.4774,1.3001,0.0401,1,0.0557,0.8403,-4.1381,KOTAKBANK,2023-12-04,0,-0.4978,Nifty 50
2.8651,78,1.6021,0.8333,61.9336,11.1518,1.2918,0.0169,1,0.0291,0.9295,12.4962,KOTAKBANK,2024-09-12,0,-0.2477,Nifty 50
7.1443,49,3.1458,0.8516,66.87,19.7789,2.5031,0.0857,0,-0.0245,1.1473,7.2007,KOTAKBANK,2025-01-20,0,5.0755,Nifty 50
3.6624,24,1.5884,0.7479,60.5319,8.0292,1.8429,0.0471,0,-0.0264,1.2257,13.6429,KOTAKBANK,2025-03-12,0,2.1767,Nifty 50
4.7102,60,1.9334,0.7405,61.9603,11.1789,1.8287,0.0463,1,0.0252,1.1567,13.9017,KOTAKBANK,2025-07-08,0,-8.6378,Nifty 50
5.5765,30,1.5669,0.9012,61.3972,14.4711,1.6079,0.0307,0,-0.0003,0.8969,-1.2443,KOTAKBANK,2025-10-01,0,3.1984,Nifty 50
3.9339,35,2.6993,0.7789,62.8348,14.9881,2.2994,0.0335,1,0.0629,0.7861,14.6945,LT,2020-08-10,0,-3.4911,Nifty 50
6.9666,38,1.8408,0.9299,67.7484,9.6701,2.2809,0.065,1,0.0581,0.8207,27.9396,LT,2020-08-13,0,-6.4203,Nifty 50
7.9398,66,3.6968,0.7371,68.6288,8.7266,3.0974,0.0939,1,0.0103,1.1573,25.6275,LT,2021-11-03,0,-4.2105,Nifty 50
9.5321,7,2.8678,0.8268,67.4467,8.9947,2.4138,0.0664,1,0.0074,0.9593,-5.0421,LT,2022-07-08,0,10.9941,Nifty 50
4.9137,113,2.7163,0.9423,66.6687,11.0474,1.862,0.0563,0,-0.0128,1.1551,12.0897,LT,2023-01-17,0,-4.6279,Nifty 50
7.5298,6,1.7692,0.8431,65.2592,9.9857,2.0508,0.0461,1,0.0263,1.1587,22.8239,LT,2024-03-01,0,-1.86,Nifty 50
4.8441,70,2.5031,0.8766,63.5669,8.7208,1.8003,0.043,1,0.0397,0.9165,12.2638,LT,2024-09-20,0,-5.7237,Nifty 50
6.8081,9,3.1224,0.7773,57.5353,18.1038,2.4303,0.0072,0,-0.0358,0.961,2.5682,LT,2024-10-31,0,1.7693,Nifty 50
9.3409,24,2.2175,0.9252,64.1575,9.7454,2.1633,0.0474,0,-0.022,0.981,2.7769,LT,2024-11-25,0,-1.7528,Nifty 50
7.7622,6,2.2382,0.7733,63.0482,10.4672,1.9262,0.0472,1,0.0325,0.963,-5.1137,LT,2025-05-09,0,-0.3359,Nifty 50
5.3141,43,4.8807,0.788,63.222,17.4551,1.6287,0.0205,0,-0.008,0.9916,10.4095,LT,2025-07-30,0,-2.4679,Nifty 50
4.9196,83,3.5731,0.5116,64.1527,9.8077,1.5444,0.038,0,-0.0084,1.0314,3.9147,LT,2025-09-26,0,2.7006,Nifty 50
12.183,0,3.916,0.6343,61.5756,14.1364,3.8367,0.0671,1,0.0629,1.4222,74.7765,LUPIN,2020-08-10,0,2.7065,Nifty 50
7.024,66,6.6198,0.6732,61.793,17.2009,2.9676,0.0246,0,-0.0243,0.7217,-17.58,LUPIN,2021-12-14,0,-4.167,Nifty 50
5.1831,26,3.447,0.8706,56.6395,8.7933,3.122,0.0282,0,-0.019,0.9298,13.148,LUPIN,2022-09-30,0,6.511,Nifty 50
7.8718,27,4.4841,0.9037,66.8052,10.1657,3.3469,0.0899,0,-0.0313,0.987,22.338,LUPIN,2022-10-03,0,-0.2469,Nifty 50
5.2598,11,8.6914,0.2532,60.3111,9.9715,2.6711,0.0556,1,0.026,0.9,15.9027,LUPIN,2022-11-10,0,-0.2469,Nifty 50
4.2055,57,2.4588,0.9123,64.5323,11.2187,2.2457,0.0338,0,-0.0148,1.1404,18.4026,LUPIN,2023-02-08,0,-6.511,Nifty 50
3.9671,21,2.3833,0.7829,58.348,9.4849,2.3608,0.0008,1,0.0177,0.9301,-11.2975,LUPIN,2023-04-12,1,34.4738,Nifty 50
5.9266,24,4.4516,0.8707,62.2267,14.8676,2.6667,0.0344,1,0.0087,0.9794,-9.291,LUPIN,2023-04-18,1,33.4121,Nifty 50
5.3192,23,1.915,0.7393,66.4474,8.6444,2.229,0.0856,1,0.0006,1.5689,50.7691,LUPIN,2023-09-29,0,-2.8309,Nifty 50
7.21,61,1.7919,0.9461,65.565,10.0748,2.4059,0.065,1,0.0108,1.4896,33.0479,LUPIN,2023-11-24,0,-2.9591,Nifty 50
6.2612,52,1.673,0.9,60.8351,11.8108,2.7206,0.0424,0,-0.0087,1.2264,27.639,LUPIN,2024-05-13,0,-7.3594,Nifty 50
7.0171,6,3.69,0.3208,57.1188,9.2826,2.8927,0.0291,1,0.0106,1.0423,-0.5434,LUPIN,2025-04-03,0,-14.1032,Nifty 50
3.3201,194,2.5282,0.8759,63.4553,13.854,1.5966,0.0466,1,0.0081,1.0567,11.6959,LUPIN,2026-01-06,0,2.4947,Nifty 50
9.3246,4,2.0067,0.9167,67.4422,9.0536,3.2754,0.2093,1,0.0902,1.1492,1.3295,M&M,2020-07-02,0,11.3737,Nifty 50
6.7745,51,2.2427,0.8038,62.6088,8.0958,2.3489,0.0262,1,0.0428,0.801,2.33,M&M,2021-08-16,0,-7.634,Nifty 50
7.346,79,2.4694,0.9218,68.2179,9.4999,1.9271,0.0598,1,0.0702,0.8148,3.383,M&M,2021-09-27,0,6.9268,Nifty 50
5.4927,20,3.5865,0.9125,63.476,12.6,2.1792,0.0258,1,0.0411,0.9787,17.0244,M&M,2022-01-12,0,-5.8952,Nifty 50
5.2806,29,1.928,0.916,61.3779,9.6564,2.2167,0.0282,0,-0.0113,1.0358,0.1261,M&M,2023-01-09,0,-1.9985,Nifty 50
8.3157,86,1.5189,0.9234,65.7365,9.197,2.0821,0.0456,1,0.0264,1.1301,4.8334,M&M,2023-11-29,0,0.0545,Nifty 50
7.3954,39,3.3817,0.8301,65.036,14.7259,2.9437,0.0625,1,0.017,0.9984,13.9587,M&M,2024-02-15,0,2.519,Nifty 50
7.5036,3,1.9124,0.8682,67.7332,9.2278,2.752,0.1042,1,0.0151,1.2027,26.0434,M&M,2024-04-30,1,25.0972,Nifty 50
6.4711,57,4.4834,0.9433,68.1467,12.8753,2.1742,0.0655,1,0.0397,1.3538,29.9991,M&M,2024-09-20,0,-1.6674,Nifty 50
